"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-05-31","63","78","58",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-01","69","82","60",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-02","71","79","60",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-03","66","74","59",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-04","66","71","59",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-05","62","67","58",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-06","58","59","52",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-07","59","70","52",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-08","64","71","57",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-09","67","83","56",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-10","78","88","67",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-11","84","94","75",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-12","87","96","76",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-13","90","101","80",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-14","79","83","70",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-15","71","76","64",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-16","66","70","63",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-17","67","74","64",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-18","75","84","70",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-19","78","87","70",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-20","77","86","70",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-21","80","87","75",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-22","77","84","68",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-23","81","87","77",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-24","80","86","70",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-25","78","84","70",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-26","74","81","67",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-27","71","79","62",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-28","71","81","64",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-29","76","83","69",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-06-30","80","89","75",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-01","79","85","74",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-02","80","91","73",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-03","83","90","73",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-04","78","87","70",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-05","77","85","70",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-06","74","81","69",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-07","72","82","68",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-08","78","87","71",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-09","76","85","70",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-10","79","88","72",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-11","80","89","75",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-12","84","91","78",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-13","86","94","73",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-14","70","73","65",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-15","74","86","67",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-16","78","86","71",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-17","80","87","75",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-18","80","88","76",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-19","85","94","78",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-20","87","98","77",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-21","84","94","77",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-22","85","91","73",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-23","76","80","72",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-24","70","73","64",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-25","66","71","62",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-26","71","78","65",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-27","72","78","67",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-28","77","84","71",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-29","73","76","68",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-30","73","82","66",
"USW00014732","LA GUARDIA AIRPORT, NY US","2017-07-31","78","89","70",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-01","79","84","73",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-02","78","83","73",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-03","77","84","69",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-04","73","82","64",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-05","72","80","61",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-06","64","73","55",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-07","67","80","52",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-08","74","84","59",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-09","65","71","54",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-10","76","89","68",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-11","84","96","75",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-12","81","87","70",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-13","71","79","59",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-14","61","69","53",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-15","60","74","48",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-16","65","74","55",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-17","58","66","48",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-18","60","73","49",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-19","63","78","49",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-20","66","78","54",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-21","68","80","57",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-22","67","72","54",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-23","58","67","51",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-24","59","76","47",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-25","63","75","50",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-26","63","70","54",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-27","62","70","54",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-28","64","74","55",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-29","63","71","53",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-09-30","63","74","53",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-01","67","84","53",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-02","72","86","58",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-03","72","82","62",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-04","74","89","63",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-05","71","78","63",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-06","67","70","65",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-07","70","80","59",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-08","61","70","52",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-09","57","63","51",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-10","58","63","53",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-11","63","69","59",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-12","66","73","59",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-13","61","66","56",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-14","59","67","49",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-15","60","71","50",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-16","61","68","54",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-17","65","75","61",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-18","64","74","51",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-19","56","64","46",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-20","58","65","45",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-21","56","69","41",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-22","57","68","47",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-23","51","57","44",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-24","47","57","39",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-25","46","55","37",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-26","46","57","33",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-27","52","61","40",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-28","50","64","36",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-29","50","57","42",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-30","51","62","42",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-10-31","59","68","52",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-01","67","71","59",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-02","60","68","52",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-03","51","53","36",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-04","39","47","32",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-05","45","55","35",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-06","53","62","44",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-07","57","64","42",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-08","45","51","39",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-09","43","52","35",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-10","48","61","38",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-11","48","53","38",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-12","43","51","30",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-13","33","41","28",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-14","39","55","31",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-15","46","58","34",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-16","50","60","43",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-17","53","60","48",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-18","61","67","50",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-19","48","51","36",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-20","37","45","30",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-21","39","51","27",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-22","52","58","48",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-23","47","54","30",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-24","29","31","23",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-25","27","37","21",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-26","35","52","33",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-27","49","62","34",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-28","34","37","29",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-29","34","41","27",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-11-30","30","38","23",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-01","40","51","32",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-02","44","51","38",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-03","44","55","36",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-04","44","51","36",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-05","51","59","47",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-06","53","62","37",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-07","38","42","31",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-08","31","34","27",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-09","33","38","30",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-10","34","35","27",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-11","28","33","23",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-12","26","28","20",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-13","26","35","17",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-14","27","32","20",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-15","32","39","30",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-16","30","32","23",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-17","26","30","23",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-18","28","37","21",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-19","32","44","23",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-20","41","50","33",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-21","50","64","42",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-22","65","71","57",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-23","59","62","42",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-24","40","43","26",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-25","26","30","19",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-26","31","36","27",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-27","34","42","28",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-28","39","57","26",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-29","43","45","39",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-30","39","46","23",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-12-31","26","32","20",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-01","28","33","21",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-02","29","33","15",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-03","16","19","8",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-04","13","25","6",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-05","25","48","14",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-06","45","58","16",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-07","13","16","3",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-08","12","22","8",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-09","25","34","19",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-10","31","35","26",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-11","46","61","35",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-12","48","54","33",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-13","40","53","31",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-14","48","49","40",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-15","40","46","32",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-16","40","43","34",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-17","37","46","27",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-18","38","41","26",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-19","29","37","22",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-20","38","47","32",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-21","26","32","11",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-22","11","16","5",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-23","12","21","5",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-24","14","20","8",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-25","20","26","17",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-26","20","28","16",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-27","30","43","20",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-28","18","20","12",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-29","17","22","12",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-30","19","28","10",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-01-31","28","39","22",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-01","36","44","28",
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2014-02-02","39","55","28",
